generation_id,prompt_condition,response_record_present,transport_success,content_present,valid_n,rejected_n,complete_100,fit_status,zipf_beta,zipf_r2,road_beta,road_r2,gdp_beta,gdp_r2,population_unique_ratio,population_log10_span,road_unique_ratio,road_log10_span,gdp_unique_ratio,gdp_log10_span,road_log_residual_sd,gdp_log_residual_sd
source_matched_blueprint_045,Blueprint prompt,1,1,1,95,0,0,ok,-1.4234561818366356,0.8011645645363957,0.7397283926519046,0.99640504218666,0.9291409105100238,0.999285915633703,1.0,2.5343430729092384,1.0,1.9177157067372048,1.0,2.461815219823713,0.0654078140087765,0.0365628354264539
source_matched_baseline_046,Baseline prompt,1,1,1,85,0,0,ok,-0.5038464365981796,0.8056766444234591,1.0271359507901423,0.9984022309286056,0.8459504502459435,0.9852076112371756,0.9882352941176472,0.8576970391086158,1.0,0.8829725859210127,0.9647058823529412,0.7781512503836436,0.0212239302963716,0.053541908749687
source_matched_blueprint_046,Blueprint prompt,1,1,1,89,0,0,ok,-0.8425818165463891,0.8197417088410962,0.7313567238509376,0.986154024848696,1.2270971832246604,0.9921752095220444,0.898876404494382,1.3187587626244133,0.7303370786516854,0.956248492136924,0.9325842696629212,1.7133008179139462,0.0743962989203759,0.0935521571853869
source_matched_baseline_047,Baseline prompt,1,0,0,0,0,0,not_fit,,,,,,,,,,,,,,
source_matched_blueprint_047,Blueprint prompt,1,1,1,91,0,0,ok,-1.7144571848541506,0.9573430039625862,0.8761449074552639,0.9917491084959908,0.8582856109747067,0.9926648034906748,1.0,2.711204460753031,0.967032967032967,2.3010299956639817,0.6263736263736264,2.514104820972832,0.1293273127547178,0.1193991349379751
source_matched_baseline_048,Baseline prompt,1,1,1,96,0,0,ok,-0.7056259481764158,0.7773231113723253,0.9288738273267384,0.9973452585154776,0.990426113219219,0.9950891734393312,1.0,1.3275305173031997,0.9895833333333334,1.2235970021559166,0.7916666666666666,1.324511091513504,0.0355219735290969,0.0515727613636112
source_matched_blueprint_048,Blueprint prompt,1,1,1,87,0,0,ok,-1.124041403114268,0.867702238681532,1.0253851615321803,0.9918102264109456,1.172635655576134,0.9901692377327096,0.896551724137931,2.3921104650113136,0.8275862068965517,2.2552725051033065,0.6436781609195402,2.5118833609788744,0.1035936401154141,0.1299051551552025
source_matched_baseline_049,Baseline prompt,1,1,1,89,0,0,ok,-0.4929746901888865,0.7974363226400514,0.7271136716917489,0.9739628415046676,1.0076140637332127,0.9895567641188006,1.0,0.9930107916823152,1.0,0.724967488427394,1.0,1.055180969643858,0.0605429577215746,0.0527141408012033
source_matched_blueprint_049,Blueprint prompt,1,1,1,57,1,0,ok,-1.611370935340156,0.9377818023758514,0.7908621165368346,0.9968783477559758,0.9546270177452332,0.9984472844383844,0.9824561403508772,2.544068044350276,0.9824561403508772,2.037537160313984,1.0,2.445798736079494,0.0661022457162235,0.0562291304110765
source_matched_baseline_050,Baseline prompt,1,1,1,89,1,0,ok,-0.3646205538257713,0.8039521553831959,0.9308816421973608,0.9871252111172284,0.945603302271599,0.988467640889611,1.0,0.5686591998186898,1.0,0.5447200652289608,0.9775280898876404,0.5357238807038571,0.0398807717819794,0.0383152781860625
source_matched_blueprint_050,Blueprint prompt,1,1,1,96,0,0,ok,-1.3376445770511645,0.9742082900094022,0.8847729575819576,0.9803065566215512,1.2123695406336783,0.9872959214872284,0.9479166666666666,2.5336026106721112,0.7395833333333334,2.2218487496163566,0.9583333333333334,2.841302577223372,0.1574000231126793,0.1726139956169269
source_matched_baseline_051,Baseline prompt,1,1,1,88,0,0,ok,-0.3812744881681836,0.7993068672453687,1.1584524201475406,0.9833889613702148,1.3927875345768628,0.9696494457595176,0.8522727272727273,0.6353981799774955,0.9772727272727272,0.6703094482699048,1.0,0.9182287547874388,0.0591957615092382,0.0968807491819692
source_matched_blueprint_051,Blueprint prompt,1,1,1,87,0,0,ok,-1.593383426941782,0.9366716511389656,1.0974974523037773,0.9892488387916968,0.9637851665568132,0.9926811139244694,1.0,2.6153382485491337,1.0,2.7421269213661685,1.0,2.66572907119734,0.1735531496811064,0.1255312687605034
source_matched_baseline_052,Baseline prompt,1,1,1,91,0,0,ok,-0.454988920721033,0.775147306024606,0.9683053602470748,0.98626838689071,1.1835454527893383,0.9958321391190708,1.0,0.7628391502587304,0.989010989010989,0.7379548702480925,0.945054945054945,0.8957458622515511,0.0545325973276495,0.0365450956876789
source_matched_blueprint_052,Blueprint prompt,1,1,1,95,0,0,ok,-1.117413004735419,0.840858952408883,1.043319388230334,0.9812576962458625,1.107580331267034,0.9830674201538314,1.0,2.5333441789585027,0.9894736842105264,2.0794861210913163,0.9789473684210528,2.590569402318452,0.1626426868823537,0.1639617192082783
source_matched_baseline_053,Baseline prompt,1,1,1,87,0,0,ok,-0.6041281413469182,0.8293946745092509,0.744915687167144,0.9236243015360396,0.7992278201488691,0.9428854032906347,0.8735632183908046,1.1638745331160854,0.9885057471264368,0.8413676494184834,1.0,0.8527848686805477,0.130922095022458,0.1202238407155936
source_matched_blueprint_053,Blueprint prompt,1,1,1,91,0,0,ok,-1.3479349994976433,0.9244690632190866,0.852507148874795,0.973992742463211,1.1078983244585747,0.9905140060060772,0.989010989010989,2.647564911668141,0.9010989010989012,2.01424043911461,0.6923076923076923,3.0791812460476247,0.1803690969778966,0.1403801494657562
source_matched_baseline_054,Baseline prompt,1,1,1,93,0,0,ok,-0.4182459805888258,0.8305769971182921,0.8803306057015833,0.9906468444789528,1.0479654860645182,0.9956670780531346,1.0,0.8697265137947845,0.7849462365591398,0.7303784685876429,0.946236559139785,0.9497513165508632,0.0362972923526579,0.0293352044878764
source_matched_blueprint_054,Blueprint prompt,1,1,1,93,0,0,ok,-0.9479525282384434,0.7572731295584145,0.7160641612324518,0.972001479133319,1.0197528045258388,0.9953916473960666,0.8817204301075269,2.6020599913279625,0.9247311827956988,1.5593080109070128,1.0,2.5217481091626817,0.1224089829675854,0.0698872631173697
source_matched_baseline_055,Baseline prompt,1,1,1,93,0,0,ok,-0.6255292294832833,0.8566298398114662,0.8557019540694698,0.982918132447591,1.018469301555558,0.9834847981845596,0.989247311827957,1.2680151556365908,1.0,1.0415043261145749,0.946236559139785,1.2709416694534958,0.0704935673472286,0.0824753226713138
source_matched_blueprint_055,Blueprint prompt,1,1,1,93,0,0,ok,-1.3560090970989127,0.9012180900414818,0.7797107676389167,0.9911472299505628,1.0077247234963482,0.9901889374911492,1.0,2.557401899888561,0.989247311827957,1.8780056440384816,0.978494623655914,2.5483211596680384,0.0973237075604809,0.1324815825486022
source_matched_baseline_056,Baseline prompt,1,1,1,89,0,0,ok,-0.5605606110229406,0.7810861756854127,0.9915041061689344,0.9974476929269313,1.0874975106152864,0.992138038114011,1.0,1.038064741809297,1.0,0.9993316109687838,1.0,1.074486124839245,0.0293459466819611,0.0566421719835365
source_matched_blueprint_056,Blueprint prompt,1,1,1,95,0,0,ok,-1.9253285403839928,0.9322592821018558,0.9247475747709536,0.9834492899967252,1.1599163484550186,0.9950936934747884,1.0,3.5197086984908315,1.0,3.135331458650516,1.0,4.106985130133199,0.2214303719543034,0.1503327773711868
source_matched_baseline_057,Baseline prompt,1,1,1,87,0,0,ok,-0.6265023812565679,0.8350215215389298,0.8170820914157093,0.9894027429633686,0.9488921690410796,0.98059773423339,1.0,1.2488324453628934,1.0,1.060744512198633,0.9770114942528736,1.2410133621198802,0.0534167205521952,0.0843138643976352
source_matched_blueprint_057,Blueprint prompt,1,1,1,95,0,0,ok,-1.4772238728670324,0.8765664250763171,0.88661810990397,0.9938491888160812,1.1309046701276275,0.9903550585468612,0.8736842105263158,2.6087933739869307,0.7894736842105263,2.352182518111363,0.8842105263157894,3.1760912590556813,0.1018689013156217,0.1629969221295692
source_matched_baseline_058,Baseline prompt,1,1,1,88,0,0,ok,-0.4330618578072377,0.7904774575935494,0.5897713445260135,0.987551531258271,1.22806615792961,0.974402080067726,1.0,0.8659383123118225,1.0,0.4957395985877944,1.0,0.8811431441988962,0.0297346374084344,0.0893831996109524
source_matched_blueprint_058,Blueprint prompt,1,1,1,92,0,0,ok,-1.5446039846442297,0.9032570607062193,0.7879388377315539,0.998414386998671,1.2266769704869451,0.9948410539854738,1.0,2.585335373905984,1.0,2.0,0.6086956521739131,2.9395192526186187,0.047159453063528,0.1326682261563761
source_matched_baseline_059,Baseline prompt,1,1,1,96,0,0,ok,-0.4847218590507019,0.7135933779674708,0.7745055876146612,0.93679627941401,1.0356256816014358,0.9849810221790504,1.0,0.9718610133828598,0.5833333333333334,0.8016323462331663,0.9895833333333334,0.9689372963343004,0.1069101038725303,0.0679601800340405
source_matched_blueprint_059,Blueprint prompt,1,1,1,92,0,0,ok,-1.7337628438579882,0.8658700253434224,0.7412469832755731,0.9989417831348132,0.9500121609830584,0.9994991523058488,1.0,3.066946789630613,1.0,2.361727836017593,0.9782608695652174,2.937852093251156,0.0415398694635697,0.0366164070729571
source_matched_baseline_060,Baseline prompt,1,1,1,91,0,0,ok,-0.5234372055441208,0.7847991593934931,0.998142989705383,0.9977268186285256,0.8915295273085687,0.987735672262252,1.0,0.9992269359823398,1.0,0.9398604804039348,0.989010989010989,0.8563879376083101,0.0259992745437205,0.0542118819494499
source_matched_blueprint_060,Blueprint prompt,1,1,1,93,0,0,ok,-1.4568778040959756,0.9700798866088478,0.8404962420306777,0.9974845925730214,0.9410632718329456,0.9985711611168936,1.0,2.5187621790855053,1.0,2.148062535455438,1.0,2.2648178230095364,0.0577262277626341,0.0486863565821958
source_matched_baseline_061,Baseline prompt,1,1,1,90,0,0,ok,-0.3137195490338394,0.7689022133667175,0.8765324691372118,0.9845406480112452,1.0216346791251456,0.974992987754356,1.0,0.6100379279133081,0.9888888888888888,0.4933241735274034,1.0,0.5981207853470143,0.0362719291464439,0.0540318220381782
source_matched_blueprint_061,Blueprint prompt,1,1,1,90,0,0,ok,-1.9470082878340675,0.7843553432869756,0.6050079167819592,0.9771132411836204,0.8149161410181744,0.9881332322471172,1.0,3.717771337570141,1.0,2.132473154505558,0.7333333333333333,2.921686475483602,0.1878927089154286,0.1812176781211231
source_matched_baseline_062,Baseline prompt,1,1,1,95,0,0,ok,-0.6734063465446777,0.8400509646037034,0.9636756082714294,0.9916197553668968,1.030513162872773,0.9955011213969456,1.0,1.226657829918148,1.0,1.11419927127824,0.9894736842105264,1.26440110030182,0.0602498800102048,0.0471144754693368
source_matched_blueprint_062,Blueprint prompt,1,1,1,93,0,0,ok,-1.75442211240185,0.9431729546104284,0.6134576472371719,0.9855798225564444,1.021891059903535,0.9874457013841336,1.0,2.93101098530777,1.0,1.849533426465932,0.5913978494623656,2.951823035315912,0.1239451001062433,0.1924640377586181
source_matched_baseline_063,Baseline prompt,1,1,1,89,0,0,ok,-0.6384731278418291,0.8304145075643997,0.7617256049109671,0.9832840358425534,0.93573041802644,0.9946986202159614,1.0,1.1111798921264278,1.0,0.7590132937263858,1.0,0.953912999194456,0.0641917245195374,0.0441523390261568
source_matched_blueprint_063,Blueprint prompt,1,1,1,92,0,0,ok,-1.7323880614088705,0.877776193586546,0.845244190680087,0.9960511686647356,0.977952033817718,0.9821809105005046,1.0,2.770727232304436,1.0,2.4530971937389907,0.7717391304347826,2.9745116927373285,0.090939077679936,0.2250813169074074
source_matched_baseline_064,Baseline prompt,1,1,1,92,0,0,ok,-0.510652556000353,0.7361820503370886,0.8316349012260227,0.9688819106296932,1.0385539302412874,0.9808616544857042,1.0,1.0175824181452064,1.0,0.8229600778895341,0.9782608695652174,1.111893177853219,0.081970624373955,0.0797869509063564
source_matched_blueprint_064,Blueprint prompt,1,1,1,95,0,0,ok,-1.545463754904608,0.9352976083782998,1.020351822358911,0.9787484369388588,1.0012673266720662,0.99186629332794,1.0,2.5025683769321425,1.0,2.535452361794167,1.0,2.4974825373673704,0.2224021206187087,0.1341210092839537
source_matched_baseline_065,Baseline prompt,1,1,1,88,0,0,ok,-0.4006461216103025,0.8391288797859774,1.1042135028584303,0.9764350463933092,1.0856153213490043,0.9785189434197512,1.0,0.7489167212665313,0.9886363636363636,0.7430930005862577,1.0,0.7628982276397365,0.0691682812329901,0.0648576904855229
source_matched_blueprint_065,Blueprint prompt,1,1,1,94,0,0,ok,-1.8490777561515332,0.9542064489875912,1.0224233144463988,0.973719890626367,1.1332733713181116,0.9976467254901398,1.0,3.200552048086041,1.0,3.068457380655852,0.9574468085106383,3.372039438699102,0.2941503802380199,0.0963883831595938
source_matched_baseline_066,Baseline prompt,1,1,1,93,0,0,ok,-0.4691755117055017,0.8482354502657306,0.9741505590536038,0.9855942848884568,1.0127939618408,0.9946910239782772,1.0,0.8697216394333296,1.0,0.6893400203837259,1.0,0.8998330762768023,0.0554738730318158,0.0348519006467672
source_matched_blueprint_066,Blueprint prompt,1,1,1,92,0,0,ok,-1.5582316889278118,0.7720924196920226,0.7216122035585079,0.9894466498711644,1.073428697663673,0.9904664898396224,0.9782608695652174,2.4844204934611627,0.9239130434782608,1.897888793306136,0.9782608695652174,2.7285924709428198,0.1221298543887469,0.1725832778043003
source_matched_baseline_067,Baseline prompt,1,1,1,101,0,0,ok,-0.5715260516748977,0.6729049688611948,0.9511492044714268,0.9394662114152552,1.178125974935861,0.966421922211429,0.8415841584158416,1.4881191227400876,0.9504950495049505,1.2780395278342245,1.0,1.5493536408119597,0.1561901815348243,0.1420636588152443
source_matched_blueprint_067,Blueprint prompt,1,1,1,88,0,0,ok,-1.6663269858997014,0.9079029281269356,1.000048698648748,0.9931822744948922,1.0343404810840306,0.9985426019373131,1.0,2.7331242805703253,1.0,2.67264106561367,0.9318181818181818,2.9363309201306227,0.1335865243644832,0.0637096974232618
source_matched_baseline_068,Baseline prompt,1,1,1,86,0,0,ok,-0.3357990155114068,0.7139403322231552,0.97546011643357,0.9577112625794016,0.6676636487065651,0.9712291070267988,1.0,0.6218934554965516,0.9534883720930232,0.5579798026609533,0.9767441860465116,0.3888603508201194,0.0750079438594031,0.0420509913635864
source_matched_blueprint_068,Blueprint prompt,1,1,1,92,0,0,ok,-1.9801941156463747,0.9224680869924092,1.2847894511325333,0.9862087437881052,1.0307295234340534,0.9868049252511972,1.0,2.9739052885477903,0.967391304347826,3.770115294787102,0.6195652173913043,2.959994838328416,0.2894697203501712,0.2270851209630618
source_matched_baseline_069,Baseline prompt,1,1,1,92,0,0,ok,-0.3034491648870958,0.7028872646617508,1.016625784956321,0.9777292463712824,1.0467194829268929,0.9928235308826784,1.0,0.5269244393585097,0.9782608695652174,0.5317229255599036,0.9782608695652174,0.5811219473890725,0.0513196851929995,0.0297655832240309
source_matched_blueprint_069,Blueprint prompt,1,1,1,91,0,0,ok,-1.627788790105302,0.9590891794870386,0.8257457491021569,0.9933052902388056,0.9683214784344548,0.99242391001037,1.0,2.6229509087428085,1.0,2.079750812662905,0.5384615384615384,2.638489256954637,0.1040665916025738,0.1298775236613425
source_matched_baseline_070,Baseline prompt,1,1,1,92,0,0,ok,-0.5634912263263528,0.7783793405955419,0.7867332217121092,0.9917581319673724,1.0802662926103603,0.9954546849321456,1.0,1.12870168846029,1.0,0.8727153050504182,1.0,1.0960258026953549,0.042330221492827,0.043083917150065
source_matched_blueprint_070,Blueprint prompt,1,1,1,100,0,1,ok,-1.6271440264953887,0.9266200094454082,0.9093575404591288,0.993481446466897,1.059629481891482,0.9945470247926717,1.0,2.866333012667247,1.0,2.5694714490835984,0.97,3.0619046337161704,0.1155522575759347,0.1230852913807204
source_matched_baseline_071,Baseline prompt,1,1,1,96,0,0,ok,-0.465498402464041,0.7807202273816338,0.7123146756889707,0.9879013282844812,0.9482203817892946,0.9872884164523736,1.0,0.9187412595562092,0.9895833333333334,0.6816914205788138,0.6875,0.802974834108676,0.0384620728409432,0.0524971619510569
source_matched_blueprint_071,Blueprint prompt,1,1,1,90,0,0,ok,-2.0227641192597727,0.8784772426089777,0.5894005306083467,0.984060686060278,0.946594577542999,0.9985185137871924,1.0,3.461544886533477,1.0,2.0347621062592123,1.0,3.1461280356782377,0.1494280675559788,0.0726327595629314
source_matched_baseline_072,Baseline prompt,1,1,1,91,0,0,ok,-0.3886134147557296,0.74336754963661,0.8458008827549293,0.990971835919832,0.8749070408771288,0.9941096751304316,1.0,0.6886227824904925,1.0,0.5542164928879876,1.0,0.5874269400287981,0.033606641451898,0.028035112160484
source_matched_blueprint_072,Blueprint prompt,1,1,1,80,0,0,ok,-1.6432298720731284,0.9047660920354208,0.7834959941834725,0.992070176603438,0.935146179679056,0.9971896719312212,1.0,2.5906480061458392,0.95,2.180829726762852,0.975,2.406994107292006,0.1109758800143865,0.0786503003080893
source_matched_baseline_073,Baseline prompt,1,1,1,90,0,0,ok,-0.5397030354539056,0.829218778587897,0.9573593789248432,0.996591118590136,1.129998046930167,0.9851577487997742,1.0,0.966953291881377,1.0,0.927269694421271,1.0,1.124839116357398,0.0306309548716382,0.0758774612807168
source_matched_blueprint_073,Blueprint prompt,1,1,1,97,0,0,ok,-1.4319046021289246,0.9675100716924062,0.7525991943233463,0.9629613769602194,1.1592377722236,0.9929448155002456,0.9484536082474226,2.5539985458577226,0.9690721649484536,1.9066352677565932,0.9175257731958762,2.7407573233077707,0.1991042513195526,0.1318129127842386
source_matched_baseline_074,Baseline prompt,1,1,1,91,0,0,ok,-0.4150803469954241,0.8139281269644196,0.8868629366795816,0.9875052210450584,0.9639085191578152,0.9880788147560342,0.989010989010989,0.681360792318304,1.0,0.6138340067517021,0.978021978021978,0.6678120223456323,0.0423898774058283,0.0449894630267899
source_matched_blueprint_074,Blueprint prompt,1,1,1,88,1,0,ok,-1.3797466719293017,0.922026193354296,0.612078923800009,0.9092706835648948,0.8964788173229324,0.9663709210212792,1.0,2.556302500767288,1.0,1.6135398090113928,1.0,2.276206411938949,0.2561286040092436,0.2215384048472059
source_matched_baseline_075,Baseline prompt,1,1,1,92,0,0,ok,-0.3616589869693591,0.807554222768303,0.9149328143129194,0.9802437699929852,1.1866441393555254,0.9902857820798148,1.0,0.7042631725713768,1.0,0.6151421395390151,1.0,0.7793660609153246,0.0483069047054068,0.043709834587591
source_matched_blueprint_075,Blueprint prompt,1,1,1,90,0,0,ok,-1.4537247053081646,0.8637390342780089,0.9024832499926856,0.9957032878267028,0.8621815690310889,0.992881632435902,0.8666666666666667,2.61395921462767,0.8777777777777778,2.2486419262042934,1.0,2.338171803668548,0.0855955153463043,0.1054020120575647
source_matched_baseline_076,Baseline prompt,1,1,1,88,0,0,ok,-0.4397759441005529,0.776356837380097,0.8493119592382602,0.9878509031753944,1.1006094234791597,0.995866655602173,1.0,0.7457922115992028,0.9886363636363636,0.6602353232987261,0.9886363636363636,0.8484936357477598,0.0433401111098161,0.0326272080847619
source_matched_blueprint_076,Blueprint prompt,1,1,1,87,0,0,ok,-1.505819927771855,0.7693465116188505,1.0432755895800785,0.9991061558354551,0.9633491861199628,0.9977230744749606,1.0,2.52418624622253,1.0,2.6623532223799637,1.0,2.4747731343271093,0.0493586914909856,0.0727935072104759
source_matched_baseline_077,Baseline prompt,1,1,1,92,0,0,ok,-0.5964984768595879,0.8246853138008657,0.7101403859450078,0.96427649397934,0.8684541464256725,0.9823548864431164,1.0,1.16927037240095,0.9782608695652174,0.8056159622781514,0.9891304347826086,0.993944672875962,0.0829673594352214,0.070649928352163
source_matched_blueprint_077,Blueprint prompt,1,1,1,91,0,0,ok,-1.7455071722452309,0.9104274712790732,0.9432530928360638,0.9954402637643812,1.075658249621929,0.9955730966062202,1.0,2.8499221733092366,1.0,2.6670007982609767,0.6043956043956044,2.935003151453655,0.1078602397900308,0.1211877279351877
source_matched_baseline_078,Baseline prompt,1,1,1,89,0,0,ok,-0.3853539997354009,0.7699380864865553,0.6734530024515519,0.9844677351404156,0.9269904963436344,0.9767029435454032,0.6629213483146067,0.7351821769904632,0.7752808988764045,0.4573771965239053,0.5730337078651685,0.7103994661168005,0.0342700723234308,0.0580010207543986
source_matched_blueprint_078,Blueprint prompt,1,1,1,93,0,0,ok,-0.7924670309347612,0.7407966970900075,0.805450297927421,0.9724478430865188,0.982596506716721,0.9804462223663254,1.0,1.5236166950834216,1.0,1.1712465637323382,0.967741935483871,1.4617985575251091,0.1154202547463463,0.1181346508924304
source_matched_baseline_079,Baseline prompt,1,1,1,90,0,0,ok,-0.5637763551818938,0.7296513524018213,0.9859156868505262,0.9981832653812688,0.993670326561909,0.9815902369786758,1.0,1.112838545851945,0.9222222222222224,1.073884906237677,0.9777777777777776,1.058541339184922,0.0256240247207141,0.0829026225216969
source_matched_blueprint_079,Blueprint prompt,1,1,1,94,0,0,ok,-1.7167217889517417,0.9585519992785752,0.8068483151861645,0.9880753246268874,0.9737633643621012,0.998018444527249,1.0,2.843879821874938,1.0,2.2773600350661445,0.9361702127659576,2.7948569438864963,0.1437872371324773,0.0703861890160613
source_matched_baseline_080,Baseline prompt,1,1,1,93,0,0,ok,-0.5927041560398535,0.8068845888778864,0.6799003810249243,0.9541841291145025,1.1129586881983915,0.9719686240868228,1.0,1.0994656859933611,1.0,0.7101269725144719,1.0,1.1622480318813917,0.0908942436226772,0.1153119577676051
source_matched_blueprint_080,Blueprint prompt,1,1,1,79,0,0,ok,-1.4375330248752451,0.9566376957550576,0.734092212648824,0.991594071832512,1.028555843979575,0.9826350711914298,1.0,2.534416658674094,1.0,1.86143240735652,0.8227848101265823,2.4497354542300296,0.091035105850141,0.1841622691793563
source_matched_baseline_081,Baseline prompt,1,1,1,91,0,0,ok,-0.3807000307381587,0.7580081254105896,0.8357501978333469,0.9735542106750504,1.3512333296151051,0.992621899222796,1.0,0.7155576962001611,1.0,0.550475300353177,1.0,0.9505620257009572,0.0556278904203497,0.0470466407907641
source_matched_blueprint_081,Blueprint prompt,1,1,1,89,0,0,ok,-1.1230583420676086,0.8879831555411559,0.7569511336482918,0.9823996526371356,1.2752084687026597,0.9938703807894702,0.898876404494382,2.424812155072339,0.8089887640449438,1.573288248757938,0.9550561797752808,2.8259750680622195,0.111389287365585,0.1101012182408787
source_matched_baseline_082,Baseline prompt,1,1,1,93,0,0,ok,-0.6254213509563975,0.8619466552922636,0.867462791886425,0.9939643374701962,1.0758103564110886,0.978711785120255,1.0,1.027452425156925,0.967741935483871,0.8948955083766723,0.989247311827957,1.1308977873819468,0.0421043912287056,0.0988274063789447
source_matched_blueprint_082,Blueprint prompt,1,1,1,90,0,0,ok,-2.100622819261881,0.908515214209178,0.691129074372705,0.987738179097625,0.887361949528893,0.9982427632796184,1.0,3.0401172232079823,1.0,2.109144469425068,0.9111111111111112,2.775558439805364,0.156644628213554,0.075735174617123
source_matched_baseline_083,Baseline prompt,1,1,1,85,0,0,ok,-0.475816658138166,0.7722401527447063,0.975767640931712,0.9853104110967468,1.0605291603143352,0.996541554262552,1.0,0.8800924358180042,1.0,0.8688057916585428,0.976470588235294,0.9373942181619292,0.0593613804779117,0.0311282486072782
source_matched_blueprint_083,Blueprint prompt,1,1,1,87,0,0,ok,-0.7953393537687448,0.8016655899703842,0.970762788946286,0.9909336319158216,1.0557925070692538,0.991524362045125,0.9540229885057472,1.6690067809585756,1.0,1.6697292264010697,0.9540229885057472,1.7940562928466248,0.0759960149898336,0.0798907299281939
source_matched_baseline_084,Baseline prompt,1,1,1,90,0,0,ok,-0.4935742190083241,0.7831502848634007,0.6987087662377302,0.9702516196882792,1.2498322598506169,0.9708572028684614,1.0,0.8032715854655201,1.0,0.5211252498614818,1.0,0.9922256031346212,0.0629844557327228,0.111477541596253
source_matched_blueprint_084,Blueprint prompt,1,1,1,81,0,0,ok,-1.3565714258482282,0.7045922087071547,0.7118733486726124,0.9913822903370236,1.0748559201287369,0.997923121763985,1.0,2.510057312814649,1.0,1.6904422089565538,1.0,2.637360590504154,0.0984372572410281,0.0727258234663902
source_matched_baseline_085,Baseline prompt,1,1,1,89,0,0,ok,-0.5699600816496583,0.7897817808753539,0.748858160953876,0.994798787885488,0.9842992598308048,0.98329650911822,1.0,0.9269458599040136,1.0,0.7063256105399471,0.9662921348314608,0.9878123652618548,0.0320357000318932,0.0758994317617728
source_matched_blueprint_085,Blueprint prompt,1,1,1,96,0,0,ok,-1.9395051168365856,0.9501418856155868,0.8050458846656494,0.9977536072439248,1.0526094047939991,0.9876202049694788,1.0,3.060088304138602,1.0,2.50740605862413,0.875,3.363987829748491,0.0703925627808321,0.2171720549884714
source_matched_baseline_086,Baseline prompt,1,1,1,92,0,0,ok,-0.3787070932435705,0.7458658301105034,1.0305824637517802,0.9868810681453792,1.0379571349852297,0.9776401371453118,0.9130434782608696,0.7714178677246748,0.967391304347826,0.7509043352427813,0.9891304347826086,0.793104963289303,0.048149774923084,0.0636090864861274
source_matched_blueprint_086,Blueprint prompt,1,1,1,90,0,0,ok,-1.8316456301863424,0.8679646714947755,1.0179419576035738,0.9930194180286196,0.9730176485514792,0.9981869135567306,1.0,2.954242509439325,1.0,2.8293037728310244,1.0,2.923036668670786,0.1548810175092208,0.075254464445096
source_matched_baseline_087,Baseline prompt,1,1,1,92,0,0,ok,-0.5416168363090984,0.7804446903811637,0.8934935205922081,0.9883452654193124,0.9688342303772768,0.9946516276658264,0.9891304347826086,1.0673474466313042,0.9891304347826086,0.9303091777825792,1.0,1.0965553421170473,0.0549706597157447,0.0402501481841262
source_matched_blueprint_087,Blueprint prompt,1,1,1,92,0,0,ok,-1.2266915695524885,0.8969416452152559,0.9889644756312892,0.997837713584688,1.3392059636693876,0.9954206395303516,0.9239130434782608,2.3622996524029043,0.967391304347826,2.3498785632017976,0.9456521739130436,3.014825896114081,0.0551038864716683,0.1087229820122081
source_matched_baseline_088,Baseline prompt,1,1,1,92,0,0,ok,-0.284860656506642,0.8068046985017265,1.218396167625498,0.9377808077485016,1.5086647683288563,0.9250444340339228,1.0,0.5123146222918971,1.0,0.6213911903890224,0.9456521739130436,0.7869966576115477,0.0919750219085661,0.1258587043646622
source_matched_blueprint_088,Blueprint prompt,1,1,1,88,0,0,ok,-1.4317458310539557,0.9644406253708808,0.7097325513021625,0.9812413569003616,1.1033426054175326,0.994674980120076,0.9090909090909092,2.5783221443731765,0.9204545454545454,1.834374174622484,0.8522727272727273,2.733338905967281,0.1318959310751506,0.108506134989702
source_matched_baseline_089,Baseline prompt,1,1,1,87,0,0,ok,-0.4378289831433255,0.8297518978032008,0.9272351547591798,0.982322022928066,1.0815428152509314,0.9951768515558104,1.0,0.8084369464460348,1.0,0.7118592808758439,0.9885057471264368,0.8843513391619302,0.0550854714758812,0.0333439263013149
source_matched_blueprint_089,Blueprint prompt,1,1,1,91,0,0,ok,-1.7173752009966357,0.9562566809546594,0.7859665238212294,0.997708108138846,0.7905883602793583,0.9967023257506168,1.0,2.7639108112690334,1.0,2.0781605769952174,1.0,2.3010299956639813,0.0611011281766573,0.0737600880811466
source_matched_baseline_090,Baseline prompt,1,1,1,91,0,0,ok,-0.3051941680916058,0.8025640299424606,1.0391319170856523,0.9811046476790628,0.9801315080744958,0.9949696972027742,1.0,0.5380147654172411,1.0,0.4978267612372762,0.989010989010989,0.495392550772388,0.0453731388001883,0.0219272817136018
source_matched_blueprint_090,Blueprint prompt,1,1,1,89,0,0,ok,-1.701172575979759,0.9286000265773232,0.6859423412011683,0.9974643545275116,0.8958803667612234,0.9947676536531804,1.0,2.653212513775344,1.0,1.908919530652668,1.0,2.461609088541415,0.0563217732570226,0.1058109389920165
source_matched_baseline_091,Baseline prompt,1,1,1,90,0,0,ok,-0.5595938211335222,0.760671342446025,0.9767942518393556,0.9893759196666436,1.0800594531323808,0.9866429299412808,0.9888888888888888,0.9208857104458268,0.9888888888888888,0.959408350080064,0.9555555555555556,1.0214889158337384,0.0599460105591596,0.0744244177768323
