scene_id,theme,dimension,reference_effect,clean_signed_theme_score,target_signed_theme_score,random_signed_theme_score,target_change,random_change,target_intervention_norm,random_intervention_norm,norm_absolute_difference,norm_tolerance,equal_norm_check_passed
scene_010,natural_elements,Beautiful,2.2333333333333334,8.453125,7.578125,4.765625,0.875,3.6875,3526.001220703125,3525.97265625,0.028564453125,0.3526001220703125,True
scene_010,natural_elements,Depressing,-2.775,-2.171875,-2.734375,-2.1875,0.5625,0.015625,3520.411865234375,3520.383544921875,0.0283203125,0.3520411865234375,True
scene_010,natural_elements,Lively,1.1916666666666667,3.859375,2.75,1.484375,1.109375,2.375,3526.001220703125,3525.9658203125,0.035400390625,0.3526001220703125,True
scene_010,natural_elements,Safe,1.0916666666666666,2.46875,2.21875,2.234375,0.25,0.234375,3520.411865234375,3520.42578125,0.013916015625,0.3520411865234375,True
scene_010,natural_elements,Wealthy,1.3499999999999999,5.21875,5.5625,4.21875,-0.34375,1.0,3526.001220703125,3525.98779296875,0.013427734375,0.3526001220703125,True
scene_010,natural_elements,Boring,-1.1916666666666667,-1.15625,-1.65625,-1.46875,0.5,0.3125,3520.411865234375,3520.415771484375,0.00390625,0.3520411865234375,True
scene_010,traffic_elements,Beautiful,-0.7666666666666666,-1.75,-2.4375,-1.71875,0.6875,-0.03125,3320.497314453125,3320.49560546875,0.001708984375,0.3320497314453125,True
scene_010,traffic_elements,Depressing,0.08333333333333333,-3.953125,-4.25,-3.421875,0.296875,-0.53125,3331.45947265625,3331.4619140625,0.00244140625,0.333145947265625,True
scene_010,traffic_elements,Lively,1.4583333333333333,0.90625,1.8125,0.75,-0.90625,0.15625,3320.497314453125,3320.499267578125,0.001953125,0.3320497314453125,True
scene_010,traffic_elements,Safe,-0.4083333333333334,-5.078125,-4.015625,-3.5,-1.0625,-1.578125,3331.45947265625,3331.461181640625,0.001708984375,0.333145947265625,True
scene_010,traffic_elements,Wealthy,0.2416666666666667,-3.671875,-3.5625,-2.9375,-0.109375,-0.734375,3320.497314453125,3320.515869140625,0.0185546875,0.3320497314453125,True
scene_010,traffic_elements,Boring,-0.375,-3.71875,-3.671875,-1.921875,-0.046875,-1.796875,3331.45947265625,3331.4462890625,0.01318359375,0.333145947265625,True
scene_010,built_elements,Beautiful,0.48333333333333334,2.21875,2.140625,2.125,0.078125,0.09375,3164.886474609375,3164.9033203125,0.016845703125,0.3164886474609375,True
scene_010,built_elements,Depressing,-1.0666666666666667,4.53125,4.46875,4.296875,0.0625,0.234375,3172.775146484375,3172.763671875,0.011474609375,0.3172775146484375,True
scene_010,built_elements,Lively,0.15,0.625,0.875,-1.1875,-0.25,1.8125,3164.886474609375,3164.870849609375,0.015625,0.3164886474609375,True
scene_010,built_elements,Safe,0.3416666666666666,-0.96875,-1.15625,-0.84375,0.1875,-0.125,3172.775146484375,3172.81640625,0.041259765625,0.3172775146484375,True
scene_010,built_elements,Wealthy,0.975,4.203125,5.1875,4.6875,-0.984375,-0.484375,3164.886474609375,3164.91259765625,0.026123046875,0.3164886474609375,True
scene_010,built_elements,Boring,0.05833333333333335,2.703125,2.625,2.6875,0.078125,0.015625,3172.775146484375,3172.776123046875,0.0009765625,0.3172775146484375,True
scene_011,natural_elements,Beautiful,2.2333333333333334,5.671875,5.640625,5.109375,0.03125,0.5625,3705.165771484375,3705.16650390625,0.000732421875,0.3705165771484375,True
scene_011,natural_elements,Depressing,-2.775,-8.140625,-7.09375,-6.71875,-1.046875,-1.421875,3720.23486328125,3720.22509765625,0.009765625,0.37202348632812504,True
scene_011,natural_elements,Lively,1.1916666666666667,6.234375,6.390625,6.234375,-0.15625,0.0,3705.165771484375,3705.12890625,0.036865234375,0.3705165771484375,True
scene_011,natural_elements,Safe,1.0916666666666666,4.765625,2.390625,2.015625,2.375,2.75,3720.23486328125,3720.2333984375,0.00146484375,0.37202348632812504,True
scene_011,natural_elements,Wealthy,1.3499999999999999,6.203125,6.078125,5.453125,0.125,0.75,3705.165771484375,3705.1513671875,0.014404296875,0.3705165771484375,True
scene_011,natural_elements,Boring,-1.1916666666666667,-6.53125,-4.6875,-5.359375,-1.84375,-1.171875,3720.23486328125,3720.248046875,0.01318359375,0.37202348632812504,True
scene_011,traffic_elements,Beautiful,-0.7666666666666666,0.28125,-0.3125,-0.671875,0.59375,0.953125,3338.878662109375,3338.890869140625,0.01220703125,0.3338878662109375,True
scene_011,traffic_elements,Depressing,0.08333333333333333,1.78125,2.0,1.875,-0.21875,-0.09375,3316.744384765625,3316.739501953125,0.0048828125,0.3316744384765625,True
scene_011,traffic_elements,Lively,1.4583333333333333,8.9375,9.21875,3.75,-0.28125,5.1875,3338.878662109375,3338.899169921875,0.0205078125,0.3338878662109375,True
scene_011,traffic_elements,Safe,-0.4083333333333334,-3.703125,-4.796875,-3.21875,1.09375,-0.484375,3316.744384765625,3316.7705078125,0.026123046875,0.3316744384765625,True
scene_011,traffic_elements,Wealthy,0.2416666666666667,1.4375,0.75,0.1875,0.6875,1.25,3338.878662109375,3338.871337890625,0.00732421875,0.3338878662109375,True
scene_011,traffic_elements,Boring,-0.375,-2.0,-2.6875,-2.265625,0.6875,0.265625,3316.744384765625,3316.744384765625,0.0,0.3316744384765625,True
scene_011,built_elements,Beautiful,0.48333333333333334,0.25,-0.109375,0.28125,0.359375,-0.03125,3283.31787109375,3283.328369140625,0.010498046875,0.328331787109375,True
scene_011,built_elements,Depressing,-1.0666666666666667,-0.984375,-1.703125,-0.421875,0.71875,-0.5625,3275.926513671875,3275.94677734375,0.020263671875,0.3275926513671875,True
scene_011,built_elements,Lively,0.15,1.234375,1.0625,0.953125,0.171875,0.28125,3283.31787109375,3283.32568359375,0.0078125,0.328331787109375,True
scene_011,built_elements,Safe,0.3416666666666666,6.0625,4.6875,3.34375,1.375,2.71875,3275.926513671875,3275.95849609375,0.031982421875,0.3275926513671875,True
scene_011,built_elements,Wealthy,0.975,2.203125,2.375,2.15625,-0.171875,0.046875,3283.31787109375,3283.31591796875,0.001953125,0.328331787109375,True
scene_011,built_elements,Boring,0.05833333333333335,-2.234375,-2.203125,-2.25,-0.03125,0.015625,3275.926513671875,3275.9609375,0.034423828125,0.3275926513671875,True
scene_012,natural_elements,Beautiful,2.2333333333333334,8.09375,6.3125,5.765625,1.78125,2.328125,3611.026123046875,3611.035400390625,0.00927734375,0.36110261230468754,True
scene_012,natural_elements,Depressing,-2.775,-1.875,-2.4375,-1.890625,0.5625,0.015625,3563.117919921875,3563.08203125,0.035888671875,0.35631179199218754,True
scene_012,natural_elements,Lively,1.1916666666666667,5.5625,3.5625,6.71875,2.0,-1.15625,3611.026123046875,3611.02685546875,0.000732421875,0.36110261230468754,True
scene_012,natural_elements,Safe,1.0916666666666666,2.75,2.625,2.28125,0.125,0.46875,3563.117919921875,3563.1533203125,0.035400390625,0.35631179199218754,True
scene_012,natural_elements,Wealthy,1.3499999999999999,6.109375,4.453125,3.515625,1.65625,2.59375,3611.026123046875,3611.030517578125,0.00439453125,0.36110261230468754,True
scene_012,natural_elements,Boring,-1.1916666666666667,-0.875,-1.3125,-1.078125,0.4375,0.203125,3563.117919921875,3563.1259765625,0.008056640625,0.35631179199218754,True
scene_012,traffic_elements,Beautiful,-0.7666666666666666,-2.5,-3.234375,-2.40625,0.734375,-0.09375,3438.908203125,3438.908447265625,0.000244140625,0.3438908203125,True
scene_012,traffic_elements,Depressing,0.08333333333333333,-4.671875,-4.453125,-3.8125,-0.21875,-0.859375,3465.728759765625,3465.74365234375,0.014892578125,0.3465728759765625,True
scene_012,traffic_elements,Lively,1.4583333333333333,6.875,7.03125,6.515625,-0.15625,0.359375,3438.908203125,3438.914306640625,0.006103515625,0.3438908203125,True
scene_012,traffic_elements,Safe,-0.4083333333333334,-2.96875,-2.328125,-2.65625,-0.640625,-0.3125,3465.728759765625,3465.7333984375,0.004638671875,0.3465728759765625,True
scene_012,traffic_elements,Wealthy,0.2416666666666667,-2.140625,-2.609375,-2.5,0.46875,0.359375,3438.908203125,3438.918701171875,0.010498046875,0.3438908203125,True
scene_012,traffic_elements,Boring,-0.375,-4.609375,-4.109375,-4.078125,-0.5,-0.53125,3465.728759765625,3465.74169921875,0.012939453125,0.3465728759765625,True
scene_012,built_elements,Beautiful,0.48333333333333334,3.65625,3.09375,2.75,0.5625,0.90625,3400.7099609375,3400.703857421875,0.006103515625,0.34007099609375,True
scene_012,built_elements,Depressing,-1.0666666666666667,0.484375,0.28125,0.203125,0.203125,0.28125,3362.86669921875,3362.871337890625,0.004638671875,0.336286669921875,True
scene_012,built_elements,Lively,0.15,1.125,1.125,0.4375,0.0,0.6875,3400.7099609375,3400.67236328125,0.03759765625,0.34007099609375,True
scene_012,built_elements,Safe,0.3416666666666666,0.78125,0.453125,0.796875,0.328125,-0.015625,3362.86669921875,3362.900146484375,0.033447265625,0.336286669921875,True
scene_012,built_elements,Wealthy,0.975,4.296875,3.84375,3.34375,0.453125,0.953125,3400.7099609375,3400.6904296875,0.01953125,0.34007099609375,True
scene_012,built_elements,Boring,0.05833333333333335,0.734375,0.53125,0.515625,0.203125,0.21875,3362.86669921875,3362.886474609375,0.019775390625,0.336286669921875,True
